Time,Value
199155,104.9
199160,102.6
199165,102.6
199170,102.6
199175,102.1
199180,102.1
199185,102.1
199190,102
199195,102
199200,101.9
199205,103.5
199210,103.5
199215,103.1
199220,103.1
199225,103.1
199230,96
199235,96
199240,92.6
199245,102.7
199250,102.7
199255,104.1
199260,104.1
199265,97.1
199270,98.2
199275,98.2
199280,98.2
199285,96.3
199290,96.3
199295,103.9
199300,103.9
199305,102.6
199310,102.6
199315,102.6
199320,110.6
199325,110.6
199330,98.4
199335,98.4
199340,98.4
199345,101.6
199350,101.6
199355,99.1
199360,99.1
199365,102.8
199370,102.8
199375,94.1
199380,94.1
199385,96
199390,96
199395,95.1
199400,95.1
199405,95.1
199410,95.5
199415,95.5
199420,95.2
199425,95.2
199430,95.2
199435,99.9
199440,105.1
199445,105.1
199450,111.2
199455,111.2
199460,99.7
199465,99.7
199470,107.2
199475,107.2
199480,107.2
199485,99.8
199490,99.8
199495,96.7
199500,96.7
199505,108.8
199510,116.2
199515,116.2
199520,97.4
199525,99.7
199530,99.7
199535,99.7
199540,92.4
199545,92.4
199550,98.6
199555,100.1
199560,100.1
199565,100
199570,100
199575,100
199580,92.8
199585,93.2
199590,93.2
199595,94.2
199600,94.2
199605,96.9
199610,104.5
199615,104.5
199620,94.3
199625,94.3
199630,94.3
199635,93.9
199640,104.5
199645,104.5
199650,94.3
199655,94.3
199660,94.3
199665,94
199670,94
199675,111.2
199680,111.2
199685,93.1
199690,93.1
199695,96.9
199700,108.5
199705,108.5
199710,108.5
199715,98.3
199720,98.3
199725,93.8
199730,96.1
199735,96.1
199740,93.2
199745,99.8
199750,99.8
199755,99.8
199760,90.5
199765,94.9
199770,116.4
199775,116.4
199780,95.5
199785,104.4
199790,104.4
199795,95.9
199800,95.9
199805,95.9
199810,93.9
199815,98.4
199820,98.4
199825,98.4
199830,96.6
199835,96.6
199840,93.2
199845,93.2
199850,91.6
199855,91.6
199860,91.6
199865,88
199870,88
199875,87.1
199880,87.1
199885,87.1
199890,89.5
199895,89.5
199900,94.6
199905,94.6
199910,94.6
199915,94
199920,94.3
199925,94.5
199930,94.5
199935,87.2
199940,87.2
199945,100.6
199950,100.6
199955,100.6
199960,94.1
199965,98.4
199970,98.4
199975,93.9
199980,93.9
199985,93.9
199990,102.3
199995,102.3
200000,102.3
200005,96.5
200010,96.5
200015,103.1
200020,103.1
200025,92.3
200030,101.5
200035,101.5
200040,96.2
200045,97.7
200050,97.7
200055,96.3
200060,96.3
200065,92.3
200070,105
200075,105
200080,105
200085,92.6
200090,96
200095,96
200100,91.3
200105,91.3
200110,92.7
200115,92.7
200120,92.5
200125,92.5
200130,92.5
200135,80.1
200140,80.1
200145,75
200150,75
200155,75
200160,74.3
200165,84.7
200170,84.7
200175,86.2
200180,86.2
200185,64.5
200190,64.5
200195,45.3
200200,47.4
200205,47.4
200210,94.9
200215,94.9
200220,94.9
200225,44.8
200230,44.8
200235,29.1
200240,50.1
200245,63.7
200250,63.7
200255,63.7
200260,87.1
200265,87.1
200270,87.1
200275,41
200280,44.1
200285,44.1
200290,25.6
200295,25.6
200300,19.2
200305,19.2
200310,27.5
200315,27.5
200320,27.5
200325,17
200330,19.2
200335,21.1
200340,21.1
200345,21.1
200350,17
200355,17
200360,16.4
200365,24.6
200370,24.6
200375,19.1
200380,26.5
200385,35
200390,35
200395,29.7
200400,29.7
200405,32
200410,32
200415,30.1
200420,30.1
200425,21.6
200430,53.1
200435,53.1
200440,53.1
200445,34.9
200450,34.9
200455,37.5
200460,51.1
200465,51.1
200470,62.8
200475,62.8
200480,62.8
200485,38.2
200490,38.2
200495,24.5
200500,28.4
200505,44.1
200510,54.7
200515,73.3
200520,73.3
200525,36.7
200530,36.7
200535,36.7
200540,29.1
200545,29.1
200550,49.9
200555,72.7
200560,72.7
200565,56.2
200570,56.2
200575,51.6
200580,51.6
200585,51.6
200590,56.1
200595,56.1
200600,56.1
200605,54.9
200610,54.9
200615,34.3
200620,52.1
200625,53
200630,53
200635,53
200640,33.2
200645,60.1
200650,60.1
200655,60.1
200660,30.4
200665,41.7
200670,43.7
200675,58.3
200680,58.3
200685,58.3
200690,38.3
200695,38.3
200700,19.1
200705,30.1
200710,30.1
200715,16.3
200720,16.3
200725,15
200730,15
200735,16.7
200740,57.2
200745,57.2
200750,57.2
200755,31.2
200760,31.2
200765,31.2
200770,16.1
200775,29.3
200780,29.3
200785,22.2
200790,22.2
200795,14.6
200800,14.9
200805,14.9
200810,17.5
200815,17.5
200820,17.5
200825,30.6
200830,30.6
200835,37.1
200840,37.1
200845,21.4
200850,24.7
200855,26.9
200860,26.9
200865,26.9
200870,26.5
200875,26.5
200880,17.4
200885,27.7
200890,17.7
200895,17.7
200900,17.7
200905,16.3
200910,16.3
200915,21
200920,21
200925,19.4
200930,21.1
200935,21.1
200940,21.1
200945,16.5
200950,16.5
200955,15.6
200960,16.3
200965,21.5
200970,21.5
200975,19.9
200980,19.9
200985,18.8
200990,18.8
200995,25.9
201000,25.9
201005,25.9
201010,19.3
201015,19.3
201020,19.3
201025,19.7
201030,19.7
201035,35.3
201040,35.3
201045,38.6
201050,38.6
201055,38.6
201060,36.6
201065,38.8
201070,72.9
201075,72.9
201080,34.9
201085,34.9
201090,34.1
201095,34.1
201100,35.2
201105,35.2
201110,70.9
201115,70.9
201120,70.9
201125,39.8
201130,39.8
201135,39.8
201140,78.2
201145,78.2
201150,78.2
201155,56.6
201160,56.6
201165,50.6
201170,70.8
201175,71.5
201180,71.5
201185,62.6
201190,84.7
201195,84.7
201200,84.7
201205,57.8
201210,57.8
201215,57.8
201220,68
201225,68
201230,53.2
201235,53.2
201240,53.1
201245,67.4
201250,84.5
201255,84.5
201260,79.2
201265,79.2
201270,69.8
201275,69.8
201280,69.8
201285,59.4
201290,59.4
201295,59.4
201300,67.8
201305,73
201310,105.5
201315,117.6
201320,117.6
201325,117.6
201330,117.3
201335,117.3
201340,73.4
201345,115.2
201350,115.2
201355,115.2
201360,78.8
201365,114.5
201370,132.7
201375,139.1
201380,177.6
201385,177.6
201390,142.7
201395,142.7
201400,142.7
201405,146.3
201410,146.3
201415,134.3
201420,145
201425,145
201430,137.2
201435,137.2
201440,141.7
201445,141.7
201450,135
201455,135
201460,165.1
201465,165.1
201470,165.1
201475,161.9
201480,161.9
201485,143.7
201490,151.1
201495,151.1
201500,145.5
201505,181.5
201510,181.5
201515,181.5
201520,155.2
201525,155.2
201530,189.8
201535,189.8
201540,162.6
201545,162.6
201550,162.6
201555,154.6
201560,154.6
201565,151.4
201570,151.4
201575,159.5
201580,159.5
201585,158.4
201590,158.4
201595,150.5
201600,150.5
201605,169.2
201610,169.2
201615,169.2
201620,141.1
201625,141.1
201630,134.1
201635,162.2
201640,162.2
201645,135.6
201650,135.6
201655,135.6
201660,159.7
201665,159.7
201670,116
201675,133.4
201680,166.9
201685,166.9
201690,166.9
201695,134.2
201700,137.6
201705,137.6
201710,137
201715,137
201720,137
201725,154.5
201730,154.5
201735,137.4
201740,137.4
201745,137.4
201750,122.2
201755,137.5
201760,137.5
201765,174.8
201770,174.8
201775,123.3
201780,123.3
201785,156.3
201790,156.3
201795,156.3
201800,133.2
201805,133.2
201810,138.5
201815,138.5
201820,138.5
201825,133.4
201830,133.4
201835,125.5
201840,139.2
201845,139.2
201850,139.2
201855,137.5
201860,152
201865,152
201870,152
201875,136.5
201880,136.5
201885,132.1
201890,132.1
201895,132.1
201900,129.2
201905,140.2
201910,140.2
201915,138.2
201920,138.2
201925,139.5
201930,139.5
201935,139.5
201940,104.7
201945,116.3
201950,116.3
201955,116.3
201960,131.6
201965,131.6
201970,143
201975,143
201980,128
201985,128
201990,128
201995,106.8
202000,106.8
202005,105.5
202010,120.8
202015,120.8
202020,120.8
202025,130.1
202030,130.1
202035,139.1
202040,139.1
202045,139.1
202050,110.9
202055,118.8
202060,169.1
202065,169.1
202070,130.3
202075,130.3
202080,120.6
202085,120.6
202090,103
202095,103
202100,103
202105,146.6
202110,146.6
202115,141.5
202120,141.5
202125,120.4
202130,120.4
202135,120.4
202140,114.2
202145,137.2
202150,137.2
202155,142.3
202160,142.3
202165,137.4
202170,144.5
202175,144.5
202180,150.1
202185,150.1
202190,150.1
202195,116.5
202200,116.5
202205,121.1
202210,121.1
202215,114
202220,114
202225,115.8
202230,115.8
202235,115.8
202240,114.9
202245,114.9
202250,123.3
202255,123.3
202260,123.3
202265,122.8
202270,122.8
202275,122.8
202280,135.2
202285,135.2
202290,113.4
202295,130.9
202300,130.9
202305,130.9
202310,131.4
202315,131.4
202320,124.1
202325,124.1
202330,133.1
202335,133.1
202340,132.1
202345,132.1
202350,123
202355,123
202360,123
202365,122.1
202370,122.1
202375,118.8
202380,118.8
202385,118.8
202390,111.6
202395,111.6
202400,107.2
202405,117.9
202410,117.9
202415,116.7
202420,126.2
202425,141.9
202430,141.9
202435,130.5
202440,130.5
202445,130.5
202450,114.4
202455,138.4
202460,138.4
202465,135.7
202470,135.7
202475,135.7
202480,106.6
202485,108.3
202490,114.4
202495,117.6
202500,132.9
202505,132.9
202510,157.8
202515,157.8
202520,157.8
202525,113.1
202530,117.8
202535,126
202540,126
202545,126
202550,129
202555,129
202560,108.1
202565,108.1
202570,105.5
202575,105.5
202580,117.6
202585,117.6
202590,104.1
202595,104.1
202600,150.3
202605,150.3
202610,150.3
202615,147.4
202620,147.4
202625,116.8
202630,116.8
202635,130.9
202640,130.9
202645,128.4
202650,128.4
202655,132.6
202660,132.6
202665,132.6
202670,113.2
202675,120.9
202680,120.9
202685,143.9
202690,143.9
202695,143.9
202700,128.5
202705,128.5
202710,123.4
202715,123.4
202720,107.1
202725,123.7
202730,123.7
202735,123.7
202740,111.8
202745,111.8
202750,108.1
202755,109.2
202760,109.2
202765,114.1
202770,114.1
202775,114.1
202780,110.5
202785,110.5
202790,110.7
202795,110.9
202800,113.9
202805,114.2
202810,114.2
202815,115.6
202820,115.6
202825,113.6
202830,126.1
202835,126.1
202840,112
202845,112
202850,111.8
202855,111.8
202860,113.1
202865,113.1
202870,113.1
202875,104.9
202880,120.7
202885,120.7
202890,121.3
202895,121.3
202900,121.3
202905,110.2
202910,112.6
202915,135
202920,135
202925,123.2
202930,123.2
202935,123.2
202940,121.7
202945,121.7
202950,126.4
202955,126.4
202960,113.9
202965,120.1
202970,120.1
202975,119.8
202980,123.4
202985,123.4
202990,123.4
202995,129
203000,129
203005,129
203010,120.9
203015,120.9
203020,117.8
203025,123.8
203030,123.8
203035,123.8
203040,121.6
203045,125.3
203050,125.3
203055,124.6
203060,125.3
203065,125.3
203070,132.5
203075,132.5
203080,132.5
203085,127.5
203090,133.1
203095,133.1
203100,131.4
203105,131.4
203110,131.4
203115,121.1
203120,125.1
203125,127.2
203130,127.2
203135,122.2
203140,134.3
203145,134.3
203150,134.3
203155,130.6
203160,130.6
203165,130.6
203170,124
203175,124
203180,120.2
203185,125
203190,125
203195,144.6
203200,144.6
203205,147
203210,147
203215,115.3
203220,115.3
203225,148.3
203230,148.3
203235,120.6
203240,141.7
203245,141.7
203250,141.7
203255,122.1
203260,122.1
203265,139.4
203270,139.4
203275,140.9
203280,140.9
203285,128.5
203290,128.5
203295,128.5
203300,129.7
203305,133.8
203310,133.8
203315,129.1
203320,129.1
203325,132.5
203330,132.5
203335,132.5
203340,150.6
203345,150.6
203350,139.3
203355,139.3
203360,128.5
203365,144
203370,144
203375,129.7
203380,141.5
203385,141.5
203390,141.5
203395,133.1
203400,149.1
203405,149.1
203410,142.5
203415,142.5
203420,113.9
203425,141.3
203430,141.3
203435,123.3
203440,139.2
203445,139.2
203450,139.2
203455,118.2
203460,119.5
203465,136.5
203470,136.5
203475,136.5
203480,132.2
203485,132.2
203490,143.9
203495,143.9
203500,143.9
203505,150.9
203510,150.9
203515,130.1
203520,130.1
203525,129
203530,129
203535,129
203540,127.1
203545,127.1
203550,126.5
203555,126.5
203560,129.7
203565,129.7
203570,129.7
203575,119.3
203580,119.3
203585,130.5
203590,130.5
203595,151.3
203600,151.3
203605,124.5
203610,127.7
203615,127.7
203620,127.7
203625,120.4
203630,120.4
203635,145.7
203640,145.7
203645,145.7
203650,122
203655,128.2
203660,128.2
203665,128.2
203670,137.6
203675,138.2
203680,138.2
203685,138.2
203690,145.2
203695,145.2
203700,145.2
203705,124.4
203710,127.5
203715,127.5
203720,134.8
203725,134.8
203730,134.8
203735,127.6
203740,127.6
203745,133.8
203750,133.8
203755,132.8
203760,142
203765,142
203770,139.6
203775,139.6
203780,139.6
203785,137.8
203790,137.8
203795,137.8
203800,129.4
203805,129.4
203810,127.8
203815,144.1
203820,144.1
203825,144.1
203830,149.2
203835,149.2
203840,149.2
203845,139.4
203850,139.4
203855,135.4
203860,135.4
203865,135.6
203870,135.6
203875,132.4
203880,132.4
203885,141.2
203890,141.2
203895,146.2
203900,146.2
203905,137.5
203910,137.5
203915,130.2
203920,130.2
203925,130.2
203930,135.9
203935,135.9
203940,149.7
203945,149.7
203950,132.1
203955,132.1
203960,132.1
203965,149.7
203970,149.7
203975,134.5
203980,138.9
203985,138.9
203990,132
203995,132
204000,132.9
204005,132.9
204010,131.9
204015,131.9
204020,132.9
204025,132.9
204030,128
204035,133.1
204040,139.9
204045,139.9
204050,139.9
204055,139.1
204060,139.1
204065,147.8
204070,147.8
204075,147.8
204080,135.8
204085,141.3
204090,141.3
204095,141.3
204100,130.1
204105,138.2
204110,138.2
204115,142.3
204120,142.3
204125,132.9
204130,132.9
204135,119.9
204140,125.1
204145,135.6
204150,135.6
204155,135.6
204160,131.6
204165,131.6
204170,127.9
204175,127.9
204180,127.9
204185,124.9
204190,124.9
204195,123.2
204200,123.3
204205,123.3
204210,119.7
204215,121.4
204220,121.4
204225,132
204230,132
204235,132
204240,124.8
204245,124.8
204250,130
204255,130
204260,124.5
204265,140
204270,140
204275,140
204280,135.4
204285,135.4
204290,124.2
204295,124.2
204300,123.1
204305,123.1
204310,123.1
204315,115.1
204320,115.1
204325,117.4
204330,127.4
204335,127.4
204340,127.4
204345,119.5
204350,119.5
204355,116.4
204360,125.1
204365,125.1
204370,124.1
204375,124.1
204380,124.1
204385,117.3
204390,154.9
204395,154.9
204400,126.3
204405,126.3
204410,126.3
204415,129.4
204420,129.4
204425,121.3
204430,123.4
204435,123.4
204440,118.7
204445,127
204450,127
204455,120.2
204460,128.5
204465,128.5
204470,128.5
204475,128.1
204480,128.1
204485,119.2
204490,127.6
204495,135.7
204500,135.7
204505,148.5
204510,148.5
204515,136.2
204520,136.2
204525,136.2
204530,123.1
204535,137.3
204540,137.3
204545,137.3
204550,130.9
204555,130.9
204560,129.5
204565,135.6
204570,135.6
204575,131.7
204580,131.7
204585,131.7
204590,114.4
204595,114.4
204600,117.8
204605,120.3
204610,138.3
204615,143.5
204620,143.5
204625,143.5
204630,127
204635,127
204640,123.6
204645,123.6
204650,126.6
204655,132.8
204660,132.8
204665,123.7
204670,133.5
204675,141.7
204680,141.7
204685,125.1
204690,131.6
204695,131.6
204700,129.5
204705,146.6
204710,146.6
204715,146.6
204720,140.7
204725,140.7
204730,130.5
204735,130.5
204740,130.5
204745,125.4
204750,137.5
204755,137.5
204760,124
204765,134.9
204770,134.9
204775,128.1
204780,128.1
204785,132.3
204790,132.3
204795,122.1
204800,129.1
204805,129.1
204810,123.6
204815,123.6
204820,127.9
204825,127.9
204830,127.9
204835,127.9
204840,127.9
204845,119.1
204850,119.1
204855,152.6
204860,152.6
204865,138.8
204870,138.8
204875,129.2
204880,141.8
204885,141.8
204890,138.6
204895,138.6
204900,120.9
204905,123.5
204910,125.4
204915,126.1
204920,127.9
204925,128.3
204930,128.3
204935,150
204940,150
204945,147.1
204950,147.1
204955,147.1
204960,136
204965,136
204970,136
204975,132
204980,132
204985,123.8
204990,140.6
204995,140.6
205000,140.6
205005,133.2
205010,133.2
205015,115.5
205020,123.2
205025,133.9
205030,133.9
205035,133.9
205040,130.5
205045,130.5
205050,134.4
205055,134.4
205060,116.6
205065,116.6
205070,125.7
205075,125.7
205080,125.7
205085,124.9
205090,124.9
205095,125.2
205100,125.2
205105,121.6
205110,121.6
205115,121.6
205120,119.7
205125,119.7
205130,111.1
205135,114.1
205140,120.9
205145,120.9
205150,131
205155,131
205160,131
205165,117
205170,117
205175,143.5
205180,143.5
205185,123.5
205190,123.5
205195,119.6
205200,119.6
205205,123.4
205210,123.4
205215,122.2
205220,122.2
205225,122.2
205230,126.6
205235,126.6
205240,108.5
205245,108.5
205250,117
205255,136
205260,136
205265,129.5
205270,129.5
205275,129.5
205280,116.2
205285,121.5
205290,121.5
205295,128.8
205300,128.8
205305,128.8
205310,121.7
205315,121.7
205320,112.7
205325,112.7
205330,121
205335,121
205340,116.1
205345,120
205350,120
205355,120
205360,119.8
205365,119.8
205370,119.8
205375,112.4
205380,116.5
205385,116.5
205390,116.5
205395,119.6
205400,119.6
205405,116.1
205410,116.1
205415,113.2
205420,113.2
205425,125.8
205430,125.8
205435,160.1
205440,160.1
205445,160.1
205450,135.4
205455,135.4
205460,120.3
205465,120.3
205470,132.3
205475,132.3
205480,132.3
205485,126.2
205490,133.7
205495,133.7
